"timeseries_id","site","country","region","feature","pvalue_kstest_logp","kstest_statistic","fdr_corrected_pvalue_logp","ref_group","subject_count","parameter_id"
"ts_5_autogen_original","715","USA",NA,"lof",0.131538249649765,0.284153005464481,0.00168213626270229,"global",5,"LB_MISS_ALT"
"ts_5_autogen_original","716_MISS_GLUC","USA",NA,"lof",1.61027739698855,0.339285714285714,0.392818859770408,"global",20,"LB_MISS_ALT"
"ts_5_autogen_original","717","USA",NA,"lof",0.218277258982689,0.272296764009471,0.00932846774366113,"global",7,"LB_MISS_ALT"
"ts_5_autogen_original","718","USA",NA,"lof",0.0613745721965878,0.179775280898877,0,"global",10,"LB_MISS_ALT"
"ts_5_autogen_original","701_MISS_ALT","USA",NA,"own_site_simil_score",12.1084333322545,0.71565059144677,9.60800879945013,"global",28,"LB_MISS_ALT"
"ts_5_autogen_original","703","USA",NA,"own_site_simil_score",0.208696268243494,0.132947976878613,0.00854082057026446,"global",12,"LB_MISS_ALT"
"ts_5_autogen_original","704_MISS_CREAT","USA",NA,"own_site_simil_score",1.52269370533403,0.303030303030303,0.352000201759722,"global",20,"LB_MISS_ALT"
"ts_5_autogen_original","705","USA",NA,"own_site_simil_score",0.276079457902214,0.160919540229885,0.0169602023591789,"global",11,"LB_MISS_ALT"
"ts_5_autogen_original","708_MISS_CREAT","USA",NA,"own_site_simil_score",0.662325787356444,0.211134453781513,0.0682052496884177,"global",17,"LB_MISS_ALT"
"ts_5_autogen_original","709_MISS_GLUC","USA",NA,"own_site_simil_score",1.51540058083464,0.315701929474384,0.348409849552701,"global",18,"LB_MISS_ALT"
"ts_5_autogen_original","710_MISS_ALT","USA",NA,"own_site_simil_score",2.73172877632352,0.38957055214724,1.10743651727335,"global",22,"LB_MISS_ALT"
"ts_5_autogen_original","711","USA",NA,"own_site_simil_score",0.0461829774977195,0.092896174863388,0,"global",2,"LB_MISS_ALT"
"ts_5_autogen_original","713","USA",NA,"own_site_simil_score",0.457594589036745,0.242231638418079,0.0399120083711653,"global",8,"LB_MISS_ALT"
"ts_5_autogen_original","714","USA",NA,"own_site_simil_score",0.0838057227781263,0.116666666666667,0,"global",5,"LB_MISS_ALT"
"ts_5_autogen_original","715","USA",NA,"own_site_simil_score",0.0777288535955038,0.111111111111111,0,"global",5,"LB_MISS_ALT"
"ts_5_autogen_original","716_MISS_GLUC","USA",NA,"own_site_simil_score",3.75929046472567,0.474242424242423,1.96263481913906,"global",20,"LB_MISS_ALT"
"ts_5_autogen_original","717","USA",NA,"own_site_simil_score",0.0842140996938156,0.101123595505618,0,"global",7,"LB_MISS_ALT"
"ts_5_autogen_original","718","USA",NA,"own_site_simil_score",0.162322887610712,0.125714285714286,0.00374532182294135,"global",10,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"range",21.8291618355246,0.795121951219513,18.8267924642755,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","702","USA",NA,"range",0.0254471222124794,0.53061224489796,0,"global",1,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"range",0.693639962267988,0.265217391304347,0.0736773763467463,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"range",2.63056610415795,0.375565610859728,1.0352375410431,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"range",1.2711047585887,0.355295566502463,0.251343770462079,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"range",0.0360260837024698,0.288065843621399,0,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"range",0.807713192360437,0.725409836065573,0.102653652254049,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"range",1.44245395296996,0.300448430493272,0.322910352806948,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"range",0.869432819102781,0.261061946902654,0.11719631330459,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"range",7.71356574732505,0.566666666666668,5.52996547736787,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"range",1.15124044352118,0.601239669421488,0.208438399118234,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"range",0.342988528781326,0.274261603375527,0.0232218165339444,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"range",0.104377701240581,0.249999999999999,0,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"range",0.248479259589538,0.264705882352941,0.013535807192152,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"range",2.40865607211939,0.368243243243243,0.873067122251748,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"range",0.235677395290711,0.276150627615062,0.0125648910538692,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"range",1.28714438647951,0.369758996368438,0.255449991059524,"global",13,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"sd",20.5231201626016,0.775609756097562,17.5690554709271,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","702","USA",NA,"sd",0.35751135161643,0.783673469387755,0.0251148124468071,"global",1,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"sd",0.758163907249768,0.273913043478261,0.0913114320690746,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"sd",2.23828717100434,0.349864253393665,0.737057643563718,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"sd",2.07574562276296,0.436576354679803,0.624682704788065,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"sd",0.823402266758104,0.60082304526749,0.107347130870676,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"sd",0.154582962496274,0.446721311475409,0.00313158684805357,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"sd",1.95213497057929,0.341782023786312,0.560408909485255,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"sd",0.928797617724373,0.267699115044248,0.138459094161461,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"sd",8.76841478124154,0.600000000000002,6.52236822288042,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"sd",0.21297281115375,0.351239669421487,0.00895628860481328,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"sd",0.610511975728726,0.329113924050633,0.0607353065240379,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"sd",0.113565326456917,0.254166666666666,0.000503598270962347,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"sd",0.669274182286469,0.358193277310924,0.0698796269708093,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"sd",2.29289298025928,0.36036036036036,0.780233991037873,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"sd",0.338975016957548,0.305439330543933,0.0226769351823246,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"sd",0.456806615349255,0.253218884120171,0.0399120083711653,"global",13,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"unique_value_count_relative",0,-1.73472347597681e-16,0,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","702","USA",NA,"unique_value_count_relative",0.322749245357217,0.526530612244899,0.0224429735112811,"global",1,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"unique_value_count_relative",1.19955218060782,0.291847826086956,0.227996756772955,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"unique_value_count_relative",1.70520149948195,0.286515837104072,0.428551637329957,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"unique_value_count_relative",1.2357669142828,0.314655172413793,0.240240959222899,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"unique_value_count_relative",1.00879388600741,0.57201646090535,0.16919970974135,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"unique_value_count_relative",0.189192513013514,0.278688524590165,0.0061731374682133,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"unique_value_count_relative",1.69228246570524,0.295964125560537,0.419934950612177,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"unique_value_count_relative",1.93198029904151,0.336283185840707,0.550420355133228,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"unique_value_count_relative",0.0129279091435914,0.0185185185185165,0,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"unique_value_count_relative",0.259647425095054,0.239669421487604,0.0145441532400534,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"unique_value_count_relative",1.80035240171486,0.464135021097046,0.481977083478672,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"unique_value_count_relative",0.399759612984115,0.258333333333333,0.0315797729203754,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"unique_value_count_relative",0.607218157477824,0.281512605042016,0.0604996368463795,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"unique_value_count_relative",4.27899432797754,0.460585585585585,2.41724389762192,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"unique_value_count_relative",1.77480599433564,0.514644351464434,0.465218974821816,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"unique_value_count_relative",1.2699372354181,0.330472103004292,0.251343770462079,"global",13,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"autocorr",1.21293403710715,0.370175438596491,0.232434505393716,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"autocorr",1.21293403710715,0.370175438596491,0.232434505393716,"global",19,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"average",20.8428870145723,0.780487804878049,17.8653412270482,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","702","USA",NA,"average",0.226582251318942,0.706122448979594,0.0113139562765634,"global",1,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"average",0.929077647991132,0.295652173913043,0.138582311109346,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"average",2.55966906227717,0.371040723981901,0.984862166306923,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"average",0.74368750972631,0.288793103448276,0.0879012027249807,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"average",0.296053995670081,0.436213991769547,0.0191157892680964,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"average",0.449200631799977,0.581967213114754,0.0389313665567525,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"average",1.24250271227908,0.282511210762331,0.241663446483229,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"average",2.51738302655714,0.40575221238938,0.956662591865494,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"average",11.5099515681135,0.675925925925927,9.04056126904911,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"average",0.882179003175111,0.543388429752067,0.120994163963986,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"average",0.618262027894872,0.330520393811533,0.0619258274526295,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"average",0.354198388908469,0.333333333333333,0.0237637807135804,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"average",0.23380478848969,0.260504201680672,0.0124172109026482,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"average",1.50419548215192,0.300675675675676,0.344042163993006,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"average",1.23673507570169,0.480573819485952,0.240373163467481,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"average",1.42970146541504,0.386266094420602,0.315515466634803,"global",13,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"lof",4.64840155064477,0.4,2.71165403697552,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","702","USA",NA,"lof",0.487845120111436,0.840816326530612,0.0447612148436203,"global",1,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"lof",0.056228842480748,0.142391304347826,0,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"lof",1.37532624484613,0.284162895927602,0.295087174686115,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"lof",0.892450845568328,0.309113300492611,0.123462700114248,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"lof",0.129566761093015,0.349794238683127,0.00161282561905406,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"lof",0.0656037828181058,0.385245901639344,0,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"lof",0.0749543276744707,0.127510235913433,0,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"lof",0.512539998086592,0.216371681415929,0.0483117061126517,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"lof",3.23735351196898,0.382407407407407,1.5164185803205,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"lof",0.184164008852156,0.338842975206612,0.0061731374682133,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"lof",0.399786012179096,0.286919831223628,0.0315797729203754,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"lof",0.71862099994728,0.420833333333333,0.0799817925641149,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"lof",1.0925276354955,0.430672268907562,0.189122111954005,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"lof",0.531905052954239,0.202702702702703,0.0509396098750143,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"lof",0.489316334727407,0.342498505678422,0.0449412497214499,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"lof",0.348117874074399,0.232750082535491,0.0235252823014383,"global",13,"LB_MISS_ALT"
"ts_6_autogen_original","701_MISS_ALT","USA",NA,"own_site_simil_score",5.02676643109585,0.399689143950262,3.05639922819892,"global",41,"LB_MISS_ALT"
"ts_6_autogen_original","703","USA",NA,"own_site_simil_score",1.31470218393456,0.305949781659389,0.27045968665761,"global",16,"LB_MISS_ALT"
"ts_6_autogen_original","704_MISS_CREAT","USA",NA,"own_site_simil_score",12.2675603712346,0.734545454545452,9.75901794820806,"global",25,"LB_MISS_ALT"
"ts_6_autogen_original","705","USA",NA,"own_site_simil_score",0.629330842561199,0.222943722943723,0.0627488073351188,"global",14,"LB_MISS_ALT"
"ts_6_autogen_original","706","USA",NA,"own_site_simil_score",0.109509019503536,0.165289256198347,1.39934959451808e-06,"global",3,"LB_MISS_ALT"
"ts_6_autogen_original","707","USA",NA,"own_site_simil_score",0.0889912799488023,0.160493827160494,0,"global",2,"LB_MISS_ALT"
"ts_6_autogen_original","708_MISS_CREAT","USA",NA,"own_site_simil_score",5.36708636971366,0.522718370544458,3.3517520213002,"global",23,"LB_MISS_ALT"
"ts_6_autogen_original","709_MISS_GLUC","USA",NA,"own_site_simil_score",3.7826588630887,0.468888888888887,1.98280986133574,"global",20,"LB_MISS_ALT"
"ts_6_autogen_original","710_MISS_ALT","USA",NA,"own_site_simil_score",2.95089392375497,0.349612403100773,1.28422305010225,"global",30,"LB_MISS_ALT"
"ts_6_autogen_original","711","USA",NA,"own_site_simil_score",0.136430139475694,0.170124481327801,0.00201326911841099,"global",4,"LB_MISS_ALT"
"ts_6_autogen_original","713","USA",NA,"own_site_simil_score",1.03838594688004,0.351694915254237,0.177550649122065,"global",9,"LB_MISS_ALT"
"ts_6_autogen_original","714","USA",NA,"own_site_simil_score",0.207263895675417,0.175732217573222,0.00854082057026446,"global",6,"LB_MISS_ALT"
"ts_6_autogen_original","715","USA",NA,"own_site_simil_score",0.267915639688388,0.181434599156118,0.0159620870005043,"global",8,"LB_MISS_ALT"
"ts_6_autogen_original","716_MISS_GLUC","USA",NA,"own_site_simil_score",11.0565385785392,0.713989441930617,8.66881832592614,"global",24,"LB_MISS_ALT"
"ts_6_autogen_original","717","USA",NA,"own_site_simil_score",0.601148217244511,0.298319327731093,0.0588234297347871,"global",7,"LB_MISS_ALT"
"ts_6_autogen_original","718","USA",NA,"own_site_simil_score",0.67691337757946,0.238395225464191,0.0702794503874346,"global",13,"LB_MISS_ALT"
"ts_11_autogen_original","701_MISS_ALT","USA",NA,"range",0.231990389158059,0.151785714285714,0.0124172109026482,"global",28,"LB_MISS_AST"
"ts_11_autogen_original","702","USA",NA,"range",0.291886616224112,0.748663101604278,0.0182418124271915,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","703","USA",NA,"range",0.37150371630484,0.248106060606061,0.0263728769422844,"global",12,"LB_MISS_AST"
"ts_11_autogen_original","704_MISS_CREAT","USA",NA,"range",0.754927132532798,0.251190476190477,0.0906831773394935,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","705","USA",NA,"range",0.797728203240626,0.332306111967129,0.0998390829890561,"global",11,"LB_MISS_AST"
"ts_11_autogen_original","706","USA",NA,"range",0.310370021918125,0.759358288770055,0.0208180189332594,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","707","USA",NA,"range",0.382063246573199,0.796791443850269,0.0284746624338409,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","708_MISS_CREAT","USA",NA,"range",0.015201875920221,0.116615067079463,0,"global",17,"LB_MISS_AST"
"ts_11_autogen_original","709_MISS_GLUC","USA",NA,"range",0.108021984141478,0.15359477124183,0,"global",18,"LB_MISS_AST"
"ts_11_autogen_original","710_MISS_ALT","USA",NA,"range",0.000453586987162557,0.0777656078860898,0,"global",22,"LB_MISS_AST"
"ts_11_autogen_original","711","USA",NA,"range",0.0666257211599781,0.387096774193549,0,"global",2,"LB_MISS_AST"
"ts_11_autogen_original","713","USA",NA,"range",0.333340520229852,0.288888888888889,0.0225095845790297,"global",8,"LB_MISS_AST"
"ts_11_autogen_original","714","USA",NA,"range",0.212642455036323,0.316939890710383,0.00895628860481328,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","715","USA",NA,"range",1.36155962820494,0.581420765027323,0.290810263023932,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","716_MISS_GLUC","USA",NA,"range",0.198743630374084,0.167857142857143,0.0081356178590058,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","717","USA",NA,"range",0.00543097497811917,0.154696132596685,0,"global",7,"LB_MISS_AST"
"ts_11_autogen_original","718","USA",NA,"range",0.580917929625801,0.310112359550562,0.0543960077635979,"global",10,"LB_MISS_AST"
"ts_11_autogen_original","701_MISS_ALT","USA",NA,"sd",0.0659094726357128,0.116964285714286,0,"global",28,"LB_MISS_AST"
"ts_11_autogen_original","702","USA",NA,"sd",1.07003786660776,0.962566844919789,0.185236851668115,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","703","USA",NA,"sd",0.238990190658185,0.21969696969697,0.0134502943548269,"global",12,"LB_MISS_AST"
"ts_11_autogen_original","704_MISS_CREAT","USA",NA,"sd",0.228968923163088,0.173809523809524,0.011474106839886,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","705","USA",NA,"sd",0.706930274782803,0.318952234206471,0.0765033664014936,"global",11,"LB_MISS_AST"
"ts_11_autogen_original","706","USA",NA,"sd",0.0336086009810802,0.540106951871659,0,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","707","USA",NA,"sd",0.893946607552074,0.941176470588238,0.123744266873756,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","708_MISS_CREAT","USA",NA,"sd",0.832955437680392,0.278981768145855,0.108609776029655,"global",17,"LB_MISS_AST"
"ts_11_autogen_original","709_MISS_GLUC","USA",NA,"sd",0.183328966822272,0.171895424836601,0.0061731374682133,"global",18,"LB_MISS_AST"
"ts_11_autogen_original","710_MISS_ALT","USA",NA,"sd",1.98687583739891,0.356516976998905,0.572942959365562,"global",22,"LB_MISS_AST"
"ts_11_autogen_original","711","USA",NA,"sd",0.303358657982564,0.505376344086022,0.0204369311311151,"global",2,"LB_MISS_AST"
"ts_11_autogen_original","713","USA",NA,"sd",0.06210997508198,0.2,0,"global",8,"LB_MISS_AST"
"ts_11_autogen_original","714","USA",NA,"sd",0.339051432672522,0.357377049180328,0.0226769351823246,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","715","USA",NA,"sd",1.07129339132322,0.530054644808744,0.185236851668115,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","716_MISS_GLUC","USA",NA,"sd",0.110208901182819,0.147619047619047,1.39934959451808e-06,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","717","USA",NA,"sd",0.151032665076584,0.250197316495659,0.00313158684805357,"global",7,"LB_MISS_AST"
"ts_11_autogen_original","718","USA",NA,"sd",0.155200151843199,0.214606741573034,0.00313158684805357,"global",10,"LB_MISS_AST"
"ts_11_autogen_original","701_MISS_ALT","USA",NA,"unique_value_count_relative",2.07974410770156,0.308035714285714,0.627243127214348,"global",28,"LB_MISS_AST"
"ts_11_autogen_original","702","USA",NA,"unique_value_count_relative",0.0411617388715262,0.0909090909090885,0,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","703","USA",NA,"unique_value_count_relative",0.142298412834598,0.107954545454545,0.00278244964446068,"global",12,"LB_MISS_AST"
"ts_11_autogen_original","704_MISS_CREAT","USA",NA,"unique_value_count_relative",0,2.98372437868011e-16,0,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","705","USA",NA,"unique_value_count_relative",0.266961546194332,0.157678479712378,0.0158619542767861,"global",11,"LB_MISS_AST"
"ts_11_autogen_original","706","USA",NA,"unique_value_count_relative",0.393344256982889,0.598930481283422,0.0302749100648052,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","707","USA",NA,"unique_value_count_relative",1.67209785793572,0.983957219251337,0.410555414046461,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","708_MISS_CREAT","USA",NA,"unique_value_count_relative",0.413125741452284,0.165118679050568,0.0334588615812904,"global",17,"LB_MISS_AST"
"ts_11_autogen_original","709_MISS_GLUC","USA",NA,"unique_value_count_relative",0.241329786456398,0.120915032679738,0.0134502943548269,"global",18,"LB_MISS_AST"
"ts_11_autogen_original","710_MISS_ALT","USA",NA,"unique_value_count_relative",0.376053078044584,0.140744797371303,0.0278602486734585,"global",22,"LB_MISS_AST"
"ts_11_autogen_original","711","USA",NA,"unique_value_count_relative",0.0965519134448209,0.172043010752689,0,"global",2,"LB_MISS_AST"
"ts_11_autogen_original","713","USA",NA,"unique_value_count_relative",1.13921526104691,0.391666666666667,0.205031751543983,"global",8,"LB_MISS_AST"
"ts_11_autogen_original","714","USA",NA,"unique_value_count_relative",1.21489513418491,0.499453551912568,0.232933255121193,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","715","USA",NA,"unique_value_count_relative",0.252248314444857,0.21311475409836,0.0136525784348534,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","716_MISS_GLUC","USA",NA,"unique_value_count_relative",0.302682908715171,0.130952380952381,0.0204369311311151,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","717","USA",NA,"unique_value_count_relative",0.169739376476603,0.146014206787688,0.00460673768894485,"global",7,"LB_MISS_AST"
"ts_11_autogen_original","718","USA",NA,"unique_value_count_relative",0.0407554169725204,0.0561797752808985,0,"global",10,"LB_MISS_AST"
"ts_11_autogen_original","701_MISS_ALT","USA",NA,"average",0.52845432574337,0.192857142857143,0.0498038202507023,"global",28,"LB_MISS_AST"
"ts_11_autogen_original","702","USA",NA,"average",0.393344256982889,0.802139037433155,0.0302749100648052,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","703","USA",NA,"average",1.44845969846196,0.40530303030303,0.324614542185566,"global",12,"LB_MISS_AST"
"ts_11_autogen_original","704_MISS_CREAT","USA",NA,"average",1.74672186078558,0.351190476190476,0.44941083398293,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","705","USA",NA,"average",0.0242169957560536,0.149974319465845,0,"global",11,"LB_MISS_AST"
"ts_11_autogen_original","706","USA",NA,"average",0.0540497612236249,0.56149732620321,0,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","707","USA",NA,"average",0.248851983998909,0.72192513368984,0.013535807192152,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","708_MISS_CREAT","USA",NA,"average",0.976289954095487,0.296525627794978,0.156096563594303,"global",17,"LB_MISS_AST"
"ts_11_autogen_original","709_MISS_GLUC","USA",NA,"average",2.86688108828869,0.454901960784313,1.21612615857304,"global",18,"LB_MISS_AST"
"ts_11_autogen_original","710_MISS_ALT","USA",NA,"average",0.392015175422795,0.193318729463308,0.0302749100648052,"global",22,"LB_MISS_AST"
"ts_11_autogen_original","711","USA",NA,"average",0.599350721893502,0.650537634408602,0.0584975320335023,"global",2,"LB_MISS_AST"
"ts_11_autogen_original","713","USA",NA,"average",0.715829805698788,0.369444444444444,0.0794278428232982,"global",8,"LB_MISS_AST"
"ts_11_autogen_original","714","USA",NA,"average",0.495524411334655,0.401092896174864,0.0455017757777667,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","715","USA",NA,"average",0.930205470190028,0.502732240437159,0.138944776791498,"global",5,"LB_MISS_AST"
"ts_11_autogen_original","716_MISS_GLUC","USA",NA,"average",0.110208901182819,0.147619047619048,1.39934959451808e-06,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","717","USA",NA,"average",0.442398667559093,0.333070244672455,0.0386451645439968,"global",7,"LB_MISS_AST"
"ts_11_autogen_original","718","USA",NA,"average",0.0721871261467994,0.184269662921348,0,"global",10,"LB_MISS_AST"
"ts_11_autogen_original","701_MISS_ALT","USA",NA,"lof",1.51222769460391,0.2875,0.347223913138388,"global",28,"LB_MISS_AST"
"ts_11_autogen_original","702","USA",NA,"lof",0.0646428347210491,0.572192513368983,0,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","703","USA",NA,"lof",0.0969196380230659,0.179924242424242,0,"global",12,"LB_MISS_AST"
"ts_11_autogen_original","704_MISS_CREAT","USA",NA,"lof",0.124003714377018,0.151190476190476,0.00115664893560964,"global",20,"LB_MISS_AST"
"ts_11_autogen_original","705","USA",NA,"lof",0.466208261416367,0.275808936825886,0.0409455326644043,"global",11,"LB_MISS_AST"
"ts_11_autogen_original","706","USA",NA,"lof",0.360343996879964,0.786096256684494,0.0257570887657001,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","707","USA",NA,"lof",0.339659398020112,0.775401069518717,0.0228210195329765,"global",1,"LB_MISS_AST"
"ts_11_autogen_original","708_MISS_CREAT","USA",NA,"lof",0.0941034423672026,0.153422772617819,0,"global",17,"LB_MISS_AST"
"ts_11_autogen_original","709_MISS_GLUC","USA",NA,"lof",0.889521969878289,0.279084967320261,0.122163488143872,"global",18,"LB_MISS_AST"
